943,235,604,4
943,235,604,4
936,235,604,4
936,235,592,4
936,235,592,4
941,235,592,4
941,235,580,4
941,235,580,4
937,235,580,4
937,235,591,4
937,236,591,4
940,236,591,4
940,236,597,4
940,235,597,4
937,235,597,4
937,235,583,4
937,236,583,4
939,236,583,4
939,236,577,4
939,236,577,4
940,236,577,4
940,236,585,4
940,236,585,4
940,236,585,4
940,236,580,4
940,236,580,4
938,236,580,4
938,236,575,4
938,236,575,4
936,236,575,4
936,236,579,4
936,236,579,4
936,236,579,4
936,236,582,4
936,236,582,4
934,236,582,4
934,236,582,4
934,237,582,4
938,237,582,4
938,237,587,4
938,237,587,4
937,237,587,4
937,237,585,4
937,237,585,4
937,237,585,4
937,237,595,4
937,237,595,4
936,237,595,4
936,237,590,4
936,237,590,4
935,237,590,4
935,237,580,4
935,238,580,4
934,238,580,4
934,238,573,4
934,238,573,4
935,238,573,4
935,238,595,4
935,237,595,4
934,237,595,0
934,237,590,0
934,237,590,0
937,237,590,0
937,237,571,0
937,237,571,0
948,237,571,0
948,237,582,0
948,238,582,0
963,238,582,0
963,238,590,0
963,237,590,0
963,237,590,0
963,237,579,0
963,238,579,0
949,238,579,0
949,238,588,0
949,238,588,0
939,238,588,0
939,238,600,0
939,238,600,0
937,238,600,0
937,238,590,0
937,238,590,0
935,238,590,0
935,238,577,0
935,86,577,0
940,86,577,0
940,86,589,0
940,122,589,0
934,122,589,0
934,122,590,0
934,98,590,0
928,98,590,0
928,98,580,0
928,95,580,0
921,95,580,0
921,95,577,0
921,95,577,0
920,95,577,0
920,95,586,0
920,188,586,0
918,188,586,0
918,188,586,0
918,201,586,0
923,201,586,0
923,201,574,0
923,204,574,0
909,204,574,0
909,204,596,0
909,210,596,0
877,210,596,0
877,210,599,0
877,209,599,0
837,209,599,0
837,209,585,0
837,209,585,0
811,209,585,0
811,209,583,0
811,225,583,0
819,225,583,0
819,225,574,0
819,242,574,0
834,242,574,0
834,242,566,0
834,241,566,0
852,241,566,0
852,241,593,0
852,243,593,0
887,243,593,0
887,243,571,0
887,245,571,0
919,245,571,0
919,245,563,0
919,246,563,0
962,246,563,0
962,246,535,0
962,246,535,0
955,246,535,0
955,246,277,0
955,247,277,0
949,247,277,0
949,247,695,0
949,248,695,0
939,248,695,0
939,248,1,0
939,249,1,0
926,249,1,0
926,249,1023,0
926,250,1023,0
936,250,1023,0
936,250,622,0
936,250,622,0
923,250,622,0
923,250,1,0
923,250,1,0
921,250,1,0
921,250,371,0
921,251,371,0
926,251,371,0
926,251,977,0
926,252,977,0
927,252,977,0
927,252,655,0
927,252,655,0
927,252,655,0
927,252,523,0
927,253,523,0
941,253,523,0
941,253,525,0
941,254,525,0
950,254,525,0
950,254,576,0
950,253,576,0
943,253,576,0
943,253,589,0
943,253,589,0
943,253,589,0
943,253,598,0
943,253,598,0
949,253,598,0
949,253,601,0
949,253,601,0
948,253,601,0
948,253,574,0
948,254,574,0
953,254,574,0
953,254,589,0
953,254,589,0
955,254,589,0
955,254,597,0
955,254,597,0
956,254,597,0
956,254,575,0
956,254,575,0
950,254,575,0
950,254,569,0
950,255,569,0
948,255,569,0
948,255,612,0
948,255,612,0
943,255,612,0
943,255,592,0
943,255,592,0
941,255,592,0
941,255,580,0
941,255,580,0
940,255,580,0
940,255,588,0
940,256,588,0
932,256,588,0
932,256,591,0
932,256,591,0
936,256,591,0
936,256,596,0
936,257,596,0
936,257,596,0
936,257,590,0
936,257,590,0
940,257,590,0
940,257,591,0
940,257,591,0
938,257,591,4
938,257,571,4
938,257,571,4
939,257,571,4
939,257,580,4
939,258,580,4
939,258,580,4
939,258,586,4
939,257,586,4
934,257,586,4
934,257,584,4
934,257,584,4
933,257,584,4
933,257,573,4
933,258,573,4
932,258,573,4
932,258,585,4
932,258,585,4
933,258,585,4
933,258,596,4
933,257,596,4
934,257,596,4
934,257,571,4
934,257,571,4
934,257,571,4
934,257,583,4
934,258,583,4
924,258,583,4
924,258,586,4
924,259,586,4
910,259,586,4
910,259,575,4
910,259,575,4
910,259,575,4
910,259,571,4
910,259,571,4
921,259,571,4
921,259,577,4
921,260,577,4
929,260,577,4
929,260,580,4
929,260,580,4
931,260,580,4
931,260,581,4
931,260,581,4
924,260,581,4
924,260,576,4
924,261,576,4
925,261,576,4
925,261,584,4
925,261,584,4
929,261,584,4
929,261,580,4
929,261,580,4
938,261,580,4
938,261,574,4
938,261,574,4
940,261,574,4
940,261,581,4
940,262,581,4
941,262,581,4
941,262,588,4
941,262,588,4
936,262,588,4
936,262,584,4
936,262,584,4
940,262,584,4
940,262,585,4
940,263,585,4
944,263,585,4
944,263,594,4
944,263,594,4
946,263,594,4
946,263,590,4
946,263,590,4
945,263,590,4
945,263,590,4
945,263,590,4
941,263,590,4
941,263,575,4
941,263,575,4
941,263,575,4
941,263,578,4
941,263,578,4
939,263,578,4
939,263,592,4
939,263,592,4
940,263,592,4
940,263,590,4
940,263,590,4
940,263,590,4
940,263,583,4
940,263,583,4
934,263,583,4
934,263,586,4
934,263,586,4
937,263,586,4
937,263,596,4
937,263,596,4
935,263,596,4
935,263,581,4
935,263,581,4
934,263,581,4
934,263,588,4
934,264,588,4
934,264,588,4
934,264,596,4
934,264,596,4
939,264,596,4
939,264,585,4
939,264,585,0
941,264,585,0
941,264,578,0
941,264,578,0
944,264,578,0
944,264,586,0
944,264,586,0
946,264,586,0
946,264,593,0
946,264,593,0
942,264,593,0
942,264,581,0
942,264,581,0
935,264,581,0
935,264,573,0
935,264,573,0
932,264,573,0
932,264,593,0
932,265,593,0
928,265,593,0
928,265,590,0
928,265,590,0
926,265,590,0
926,265,575,0
926,265,575,0
929,265,575,0
929,265,596,0
929,264,596,0
928,264,596,0
928,264,593,0
928,264,593,0
910,264,593,0
910,264,587,0
910,265,587,0
876,265,587,0
876,265,577,0
876,262,577,0
830,262,577,0
830,262,583,0
830,257,583,0
788,257,583,0
788,257,582,0
788,223,582,0
795,223,582,0
795,223,580,0
795,199,580,0
847,199,580,0
847,199,586,0
847,177,586,0
863,177,586,0
863,177,553,0
863,170,553,0
877,170,553,0
877,170,601,0
877,181,601,0
914,181,601,0
914,181,579,0
914,201,579,0
964,201,579,0
964,201,351,0
964,207,351,0
962,207,351,0
962,207,377,0
962,164,377,0
953,164,377,0
953,164,613,0
953,164,613,0
945,164,613,0
945,164,61,0
945,117,61,0
938,117,61,0
938,117,371,0
938,193,371,0
936,193,371,0
936,193,332,0
936,210,332,0
946,210,332,0
946,210,1023,0
946,215,1023,0
944,215,1023,0
944,215,744,0
944,221,744,0
937,221,744,0
937,221,797,0
937,224,797,0
936,224,797,0
936,224,570,0
936,224,570,0
942,224,570,0
942,224,640,0
942,226,640,0
950,226,640,0
950,226,596,0
950,228,596,0
952,228,596,0
952,228,563,0
952,229,563,0
949,229,563,0
949,229,581,0
949,232,581,0
943,232,581,0
943,232,564,0
943,232,564,0
943,232,564,0
943,232,580,0
943,233,580,0
946,233,580,0
946,233,591,0
946,235,591,0
946,235,591,0
946,235,592,0
946,237,592,0
938,237,592,0
938,237,577,0
938,237,577,0
934,237,577,0
934,237,596,0
934,238,596,0
931,238,596,0
931,238,591,0
931,238,591,0
930,238,591,0
930,238,579,0
930,238,579,0
936,238,579,0
936,238,579,0
936,239,579,0
941,239,579,0
941,239,581,0
941,239,581,0
937,239,581,0
937,239,585,0
937,240,585,0
939,240,585,0
939,240,579,0
939,241,579,0
937,241,579,0
937,241,585,0
937,241,585,0
937,241,585,0
937,241,596,0
937,243,596,0
935,243,596,0
935,243,586,4
935,243,586,4
938,243,586,4
938,243,583,4
938,245,583,4
942,245,583,4
942,245,592,4
942,245,592,4
939,245,592,4
939,245,584,4
939,246,584,4
936,246,584,4
936,246,584,4
936,245,584,4
941,245,584,4
941,245,575,4
941,247,575,4
938,247,575,4
938,247,579,4
938,248,579,4
941,248,579,4
941,248,589,4
941,250,589,4
946,250,589,4
946,250,580,4
946,251,580,4
948,251,580,4
948,251,587,4
948,251,587,4
946,251,587,4
946,251,586,4
946,252,586,4
950,252,586,4
950,252,588,4
950,252,588,4
946,252,588,4
946,252,567,4
946,252,567,4
942,252,567,4
942,252,561,4
942,252,561,4
938,252,561,4
938,252,569,4
938,255,569,4
937,255,569,4
937,255,591,4
937,255,591,4
939,255,591,4
939,255,574,4
939,255,574,4
945,255,574,4
945,255,632,4
945,254,632,4
946,254,632,4
946,254,551,4
946,254,551,4
949,254,551,4
949,254,533,4
949,254,533,4
949,254,533,4
949,254,547,4
949,254,547,4
948,254,547,4
948,254,600,4
948,254,600,4
946,254,600,4
946,254,556,4
946,254,556,4
944,254,556,4
944,254,513,4
944,255,513,4
937,255,513,4
937,255,601,4
937,256,601,4
932,256,601,4
932,256,592,4
932,255,592,4
931,255,592,4
931,255,722,4
931,256,722,4
932,256,722,4
932,256,591,4
932,256,591,4
930,256,591,4
930,256,621,4
930,256,621,4
930,256,621,4
930,256,562,4
930,256,562,4
930,256,562,4
930,256,596,4
930,256,596,4
932,256,596,4
932,256,588,4
932,257,588,4
927,257,588,4
927,257,575,4
927,256,575,4
926,256,575,4
926,256,583,4
926,256,583,4
928,256,583,4
928,256,597,4
928,256,597,4
928,256,597,4
928,256,597,4
928,256,597,4
929,256,597,4
929,256,578,4
929,256,578,4
919,256,578,4
919,256,575,4
919,257,575,4
914,257,575,4
914,257,584,4
914,257,584,4
913,257,584,4
913,257,582,4
913,257,582,4
931,257,582,4
931,257,573,4
931,256,573,4
937,256,573,4
937,256,591,4
937,257,591,4
937,257,591,4
937,257,587,4
937,257,587,4
938,257,587,4
938,257,581,4
938,258,581,4
940,258,581,4
940,258,580,4
940,258,580,4
940,258,580,4
940,258,641,4
940,259,641,4
941,259,641,4
941,259,577,4
941,259,577,4
948,259,577,4
948,259,590,4
948,259,590,4
953,259,590,4
953,259,552,4
953,257,552,4
956,257,552,4
956,257,589,4
956,257,589,4
955,257,589,4
955,257,1023,4
955,257,1023,4
947,257,1023,4
947,257,415,4
947,257,415,4
947,257,415,4
947,257,498,4
947,258,498,4
944,258,498,4
944,258,712,4
944,258,712,4
954,258,712,4
954,258,608,4
954,258,608,4
959,258,608,4
959,258,609,4
959,258,609,4
955,258,609,4
955,258,604,4
955,258,604,4
955,258,604,4
955,258,599,4
955,259,599,4
962,259,599,4
962,259,576,4
962,259,576,4
957,259,576,4
957,259,560,4
957,259,560,4
954,259,560,4
954,259,630,4
954,259,630,4
953,259,630,4
953,259,564,4
953,260,564,4
950,260,564,4
950,260,581,4
950,260,581,4
948,260,581,4
948,260,571,4
948,260,571,4
942,260,571,4
942,260,562,4
942,260,562,4
924,260,562,4
924,260,588,4
924,260,588,4
924,260,588,4
924,260,586,4
924,261,586,4
914,261,586,4
914,261,573,4
914,260,573,4
908,260,573,4
908,260,572,4
908,258,572,4
903,258,572,4
903,258,611,4
903,259,611,4
914,259,611,4
914,259,568,4
914,259,568,4
910,259,568,4
910,259,584,4
910,259,584,4
911,259,584,4
911,259,590,4
911,259,590,4
901,259,590,4
901,259,618,4
901,259,618,4
911,259,618,4
911,259,567,4
911,260,567,4
924,260,567,4
924,260,590,4
924,260,590,4
936,260,590,4
936,260,544,4
936,261,544,4
945,261,544,4
945,261,585,4
945,263,585,4
950,263,585,4
950,263,596,4
950,262,596,4
952,262,596,4
952,262,563,4
952,262,563,4
954,262,563,4
954,262,584,4
954,262,584,4
952,262,584,4
952,262,586,4
952,262,586,4
955,262,586,4
955,262,575,4
955,262,575,4
960,262,575,4
960,262,570,4
960,262,570,4
961,262,570,4
961,262,573,4
961,262,573,4
961,262,573,4
961,262,588,4
961,260,588,4
961,260,588,4
961,260,571,4
961,259,571,4
960,259,571,4
960,259,575,4
960,257,575,4
953,257,575,4
953,257,586,4
953,259,586,4
955,259,586,4
955,259,558,4
955,259,558,4
951,259,558,4
951,259,591,4
951,259,591,4
934,259,591,4
934,259,569,4
934,258,569,4
919,258,569,4
919,258,594,4
919,260,594,4
920,260,594,4
920,260,579,4
920,259,579,4
925,259,579,4
925,259,587,4
925,259,587,4
935,259,587,4
935,259,590,4
935,261,590,4
934,261,590,4
934,261,592,4
934,262,592,4
933,262,592,4
933,262,596,4
933,262,596,4
921,265,595,4
921,265,579,4
921,266,579,4
945,266,579,4
945,266,583,4
945,267,583,4
953,267,583,4
953,267,600,4
953,267,600,4
947,267,600,4
947,267,600,4
947,268,600,4
944,268,600,4
944,268,579,4
944,264,579,4
945,264,579,4
945,264,586,4
945,265,586,4
950,265,586,4
950,265,599,4
950,266,599,4
945,266,599,4
945,266,593,4
945,267,593,4
945,267,593,4
945,267,578,4
945,266,578,4
947,266,578,4
947,266,591,4
947,264,591,4
948,264,591,4
948,264,593,4
948,262,593,4
943,262,593,4
943,262,583,4
943,260,583,4
949,260,583,4
949,260,585,4
949,260,585,4
948,260,585,4
948,260,588,4
948,260,588,4
952,260,588,4
952,260,593,4
952,260,593,4
956,260,593,4
956,260,588,4
956,260,588,4
954,260,588,4
954,260,590,4
954,261,590,4
955,261,590,4
955,261,556,4
955,261,556,4
959,261,556,4
959,261,604,4
959,261,604,4
960,261,604,4
960,261,601,4
960,262,601,4
963,262,601,4
963,262,578,4
963,262,578,4
961,262,578,4
961,262,584,4
961,264,584,4
960,264,584,4
960,264,596,4
960,264,596,4
955,264,596,4
955,264,588,4
955,264,588,4
954,264,588,4
954,264,577,4
954,265,577,4
948,265,577,4
948,265,586,4
948,266,586,4
955,266,586,4
955,266,602,4
955,266,602,4
951,266,602,4
951,266,589,4
951,266,589,4
951,266,589,4
951,266,582,4
951,267,582,4
947,267,582,4
947,267,592,4
947,267,592,4
948,267,592,4
948,267,582,4
948,267,582,4
943,267,582,4
943,267,578,4
943,268,578,4
944,268,578,4
944,268,583,4
944,269,583,4
939,269,583,4
939,269,587,4
939,269,587,4
939,269,587,4
939,269,576,4
939,269,576,4
935,269,576,4
935,269,579,4
935,270,579,4
930,270,579,4
930,270,596,4
930,270,596,4
933,270,596,4
933,270,592,4
933,271,592,4
933,271,592,4
933,271,584,4
933,270,584,4
937,270,584,4
937,270,579,4
937,271,579,4
937,271,579,4
937,271,587,4
937,271,587,4
938,271,587,4
938,271,590,4
938,271,590,4
938,271,590,4
938,271,584,4
938,272,584,4
937,272,584,4
937,272,577,1
937,272,577,1
937,272,577,1
937,272,568,1
937,272,568,1
937,272,568,1
937,272,606,1
937,272,606,1
937,272,606,1
937,272,610,1
937,272,610,1
940,272,610,1
940,272,589,1
940,272,589,1
938,272,589,1
938,272,598,1
938,272,598,1
937,272,598,1
937,272,592,1
937,272,592,1
936,272,592,1
936,272,583,1
936,272,583,1
930,272,583,1
930,272,572,1
930,273,572,1
921,273,572,1
921,273,588,1
921,273,588,1
919,273,588,1
919,273,591,1
919,273,591,1
909,273,591,1
909,273,574,1
909,272,574,1
914,272,574,1
914,272,590,1
914,164,590,1
904,164,590,1
904,164,601,1
904,74,601,1
906,74,601,1
906,74,585,1
906,102,585,1
914,102,585,1
914,102,585,1
914,126,585,1
907,126,585,1
907,126,578,1
907,55,578,1
901,55,578,1
901,55,572,1
901,43,572,1
906,43,572,1
906,43,585,1
906,27,585,1
910,27,585,1
910,27,581,1
910,36,581,1
912,36,581,1
912,36,565,1
912,65,565,1
911,65,565,1
911,65,581,1
911,81,581,1
906,81,581,1
906,81,593,1
906,96,593,1
906,96,593,1
906,96,581,1
906,95,581,1
903,95,581,1
903,95,588,1
903,100,588,1
912,100,588,1
912,100,593,1
912,101,593,1
905,101,593,1
905,101,593,1
905,109,593,1
916,109,593,1
916,109,572,1
916,110,572,1
904,110,572,1
904,110,586,1
904,111,586,1
914,111,586,1
914,111,592,1
914,111,592,1
897,111,592,1
897,111,583,1
897,108,583,1
932,108,583,1
932,108,569,1
932,104,569,1
936,104,569,1
936,104,581,1
936,104,581,1
941,104,581,1
941,104,593,1
941,108,593,1
908,108,593,1
908,108,589,1
908,109,589,1
945,109,589,1
945,109,585,1
945,107,585,1
924,107,585,1
924,107,592,1
924,106,592,1
930,106,592,1
930,106,582,1
930,105,582,1
927,105,582,1
927,105,581,1
927,105,581,1
941,105,581,1
941,105,575,1
941,101,575,1
930,101,575,1
930,101,591,1
930,101,591,1
932,101,591,1
932,101,592,1
932,104,592,1
936,104,592,1
936,104,585,1
936,99,585,1
950,99,585,1
950,99,574,1
950,92,574,1
951,92,574,1
951,92,580,1
951,86,580,1
952,86,580,1
952,86,585,1
952,85,585,1
954,85,585,1
954,85,580,1
954,82,580,1
950,82,580,1
950,82,583,1
950,80,583,1
944,80,583,1
944,80,584,1
944,76,584,1
941,76,584,1
941,76,581,1
941,76,581,1
932,76,581,1
932,76,582,1
932,77,582,1
924,77,582,1
924,77,575,1
924,77,575,1
916,77,575,1
916,77,592,1
916,81,592,1
915,81,592,1
915,81,580,1
915,82,580,1
919,82,580,1
919,82,561,1
919,81,561,1
919,81,561,1
919,81,582,1
919,59,582,4
927,59,582,4
927,59,589,4
927,160,589,4
931,160,589,4
931,160,577,4
931,173,577,4
924,173,577,4
924,173,589,4
924,183,589,4
925,183,589,4
925,183,598,4
925,188,598,4
895,188,598,4
895,188,591,4
895,193,591,4
903,193,591,4
903,193,580,4
903,198,580,4
898,198,580,4
898,198,570,4
898,201,570,4
904,201,570,4
904,201,608,4
904,204,608,4
927,204,608,4
927,204,593,4
927,206,593,4
932,206,593,4
932,206,605,4
932,208,605,4
927,208,605,4
927,208,585,4
927,210,585,4
923,210,585,4
923,210,544,4
923,212,544,4
926,212,544,4
926,212,585,4
926,212,585,4
924,212,585,4
924,212,597,4
924,213,597,4
927,213,597,4
927,213,592,4
927,214,592,4
923,214,592,4
923,214,579,4
923,215,579,4
929,215,579,4
929,215,573,4
929,218,573,4
933,218,573,4
933,218,581,4
933,218,581,4
933,218,581,4
933,218,578,4
933,220,578,4
929,220,578,4
929,220,572,4
929,220,572,4
922,220,572,4
922,220,586,4
922,219,586,4
922,219,586,4
922,219,584,4
922,219,584,4
924,219,584,4
924,219,576,4
924,219,576,4
924,219,576,4
924,219,585,4
924,220,585,4
928,220,585,4
928,220,584,4
928,221,584,4
950,221,584,4
950,221,587,4
950,221,587,4
941,221,587,4
941,221,585,4
941,221,585,4
945,221,585,4
945,221,575,4
945,221,575,4
942,221,575,4
942,221,579,4
942,219,579,4
932,219,579,4
932,219,589,4
932,220,589,4
920,220,589,4
920,220,590,4
920,221,590,4
919,221,590,4
919,221,570,4
919,221,570,4
927,221,570,4
927,221,578,4
927,221,578,4
924,221,578,4
924,221,592,4
924,222,592,4
920,222,592,4
920,222,579,4
920,222,579,4
928,222,579,4
928,222,563,4
928,224,563,4
929,224,563,4
929,224,581,4
929,224,581,4
926,224,581,4
926,224,589,4
926,224,589,4
936,224,589,4
936,224,569,4
936,223,569,4
939,223,569,4
939,223,582,4
939,224,582,4
943,224,582,4
943,224,593,4
943,223,593,4
941,223,593,4
941,223,590,4
941,224,590,4
937,224,590,4
937,224,591,4
937,225,591,4
926,225,591,4
926,225,590,4
926,225,590,4
923,225,590,4
923,225,577,4
923,226,577,4
922,226,577,4
922,226,579,4
922,226,579,4
909,226,579,4
909,226,591,4
909,228,591,4
925,228,591,4
925,228,586,4
925,229,586,4
929,229,586,4
929,229,582,4
929,229,582,4
923,229,582,4
923,229,593,4
923,228,593,4
927,228,593,4
927,228,591,4
927,226,591,4
921,226,591,4
921,226,576,4
921,226,576,4
926,226,576,4
926,226,581,4
926,227,581,4
929,227,581,4
929,227,594,4
929,228,594,4
928,228,594,4
928,228,580,4
928,229,580,4
931,229,580,4
931,229,569,4
931,232,569,4
928,232,569,4
928,232,584,4
928,231,584,4
931,231,584,4
931,231,589,4
931,230,589,4
931,230,589,4
931,230,572,4
931,230,572,4
929,230,572,4
929,230,566,4
929,231,566,4
929,231,566,4
929,231,587,4
929,231,587,4
928,231,587,4
928,231,577,4
928,232,577,4
927,232,577,4
927,232,571,4
927,231,571,4
927,231,571,4
927,231,594,4
927,231,594,4
930,231,594,2
930,231,593,2
930,231,593,2
933,231,593,2
933,231,579,2
933,231,579,2
934,231,579,2
934,231,582,2
934,231,582,2
930,231,582,2
930,231,590,2
930,231,590,2
923,231,590,2
923,231,594,2
923,232,594,2
932,232,594,2
932,232,593,2
932,233,593,2
927,233,593,2
927,233,583,2
927,229,583,2
931,229,583,2
931,229,584,2
931,235,584,2
928,235,584,2
928,235,518,2
928,168,518,2
930,168,518,2
930,168,609,2
930,173,609,2
949,173,609,2
949,173,586,2
949,119,586,2
939,119,586,2
939,119,567,2
939,152,567,2
931,152,567,2
931,152,591,2
931,162,591,2
945,162,591,2
945,162,596,2
945,187,596,2
940,187,596,2
940,187,580,2
940,199,580,2
950,199,580,2
950,199,576,2
950,213,576,2
945,213,576,2
945,213,594,2
945,232,594,2
941,232,594,2
941,232,596,2
941,243,596,2
938,243,596,2
938,243,581,2
938,246,581,2
945,246,581,2
945,246,584,2
945,248,584,2
954,248,584,2
954,248,582,2
954,251,582,2
942,251,582,2
942,251,586,2
942,251,586,2
960,251,586,2
960,251,582,2
960,251,582,2
903,251,582,2
903,251,581,2
903,250,581,2
898,250,581,2
898,250,575,2
898,252,575,2
899,252,575,2
899,252,583,2
899,246,583,2
923,246,583,2
923,246,586,2
923,240,586,2
924,240,586,2
924,240,588,2
924,235,588,2
923,235,588,2
923,235,588,2
923,237,588,2
877,237,588,2
877,237,594,2
877,239,594,2
905,239,594,2
905,239,574,2
905,241,574,2
942,241,574,2
942,241,579,2
942,237,579,2
919,237,579,2
919,237,592,2
919,255,592,2
952,255,592,2
952,255,587,2
952,261,587,2
944,261,587,2
944,261,560,2
944,262,560,2
938,262,560,2
938,262,561,2
938,262,561,2
942,262,561,2
942,262,610,2
942,263,610,2
936,263,610,2
936,263,587,2
936,263,587,2
903,263,587,2
903,263,571,2
903,264,571,2
920,264,571,2
920,264,589,2
920,266,589,2
898,266,589,2
898,266,590,2
898,262,590,2
908,262,590,2
908,262,573,2
908,248,573,2
917,248,573,2
917,248,578,2
917,184,578,2
935,184,578,2
935,184,588,2
935,120,588,2
947,120,588,2
947,120,590,2
947,124,590,2
945,124,590,2
945,124,585,2
945,163,585,2
933,163,585,2
933,163,586,2
933,184,586,2
939,184,586,2
939,184,586,2
939,195,586,2
936,195,586,2
936,195,587,2
936,200,587,2
937,200,587,2
937,200,587,2
937,204,587,2
961,204,587,2
961,204,576,2
961,211,576,2
951,211,576,2
951,211,571,2
951,214,571,2
901,214,571,2
901,214,584,2
901,212,584,2
909,212,584,2
909,212,594,2
909,228,594,2
922,228,594,2
922,228,573,2
922,227,573,2
914,227,573,2
914,227,577,2
914,181,577,2
875,181,577,2
875,181,587,2
875,184,587,2
928,184,587,2
928,184,590,2
928,170,590,2
932,170,590,2
932,170,577,2
932,209,577,2
935,209,577,2
935,209,575,2
935,218,575,2
933,218,575,2
933,218,584,2
933,227,584,2
932,227,584,2
932,227,582,2
932,241,582,2
945,241,582,2
945,241,578,2
945,256,578,2
959,256,578,2
959,256,594,2
959,232,594,2
960,232,594,2
960,232,587,2
960,184,587,2
951,184,587,2
951,184,589,2
951,174,589,2
926,174,589,2
926,174,580,2
926,186,580,2
924,186,580,2
924,186,584,2
924,236,584,2
893,236,584,2
893,236,586,2
893,243,586,2
906,243,586,2
906,243,583,2
906,234,583,2
921,234,583,2
921,234,569,2
921,235,569,2
894,235,569,2
894,235,561,2
894,220,561,2
910,220,561,2
910,220,580,2
910,231,580,2
951,231,580,2
951,231,579,2
951,235,579,2
923,235,579,2
923,235,567,2
923,236,567,2
942,236,567,2
942,236,585,2
942,249,585,2
938,249,585,2
938,249,600,2
938,236,600,2
938,236,600,2
938,236,580,2
938,205,580,2
950,205,580,2
950,205,565,2
950,197,565,2
939,197,565,2
939,197,593,2
939,190,593,2
905,190,593,2
905,190,588,2
905,204,588,2
886,204,588,2
886,204,594,2
886,226,594,2
924,226,594,2
924,226,583,2
924,228,583,2
882,228,583,2
882,228,571,2
882,232,571,2
874,232,571,2
874,232,579,2
874,237,579,2
901,237,579,2
901,237,582,2
901,225,582,2
942,225,582,2
942,225,574,2
942,231,574,2
919,231,574,2
919,231,582,2
919,235,582,2
905,235,582,2
905,235,577,2
905,254,577,2
911,254,577,2
911,254,582,2
911,227,582,2
930,227,582,2
930,227,567,2
930,212,567,2
932,212,567,2
932,212,572,2
932,218,572,2
941,218,572,2
941,218,586,2
941,210,586,2
948,210,586,2
948,210,582,2
948,244,582,2
949,244,582,2
949,244,560,2
949,262,560,2
942,262,560,2
942,262,583,2
942,265,583,2
868,265,583,2
868,265,585,2
868,268,585,2
912,268,585,2
