4920, 137, -10.31, 0.47, 0, 300, 71, 0
4936, 137, -10.31, 0.47, 0, 300, 73, 0
4952, 137, -10.31, 0.47, 0, 300, 73, 0
4984, 143, -10.31, 0.47, 0, 300, 73, 0
5128, 143, -10.31, 0.47, -0.03, 300, 73, 0
5141, 143, -10.31, 0.47, -0.03, 300, 79, 0
5160, 143, -10.31, 0.47, -0.03, 300, 79, 0
5176, 153, -10.31, 0.47, -0.03, 300, 79, 0
5320, 153, -10.27, 0.43, 0, 300, 79, 0
5336, 153, -10.27, 0.43, 0, 300, 119, 0
5369, 153, -10.27, 0.43, 0, 300, 119, 0
5385, 155, -10.27, 0.43, 0, 300, 119, 0
5529, 155, -10.27, 0.39, 0, 300, 119, 0
5545, 155, -10.27, 0.39, 0, 300, 104, 0
5561, 155, -10.27, 0.39, 0, 300, 104, 0
5577, 159, -10.27, 0.39, 0, 300, 104, 0
5721, 159, -10.39, 0.39, 0.07, 300, 104, 0
5737, 159, -10.39, 0.39, 0.07, 300, 99, 0
5769, 159, -10.39, 0.39, 0.07, 300, 99, 0
5785, 193, -10.39, 0.39, 0.07, 300, 99, 0
5929, 193, -10.23, 0.39, 0, 300, 99, 0
5945, 193, -10.23, 0.39, 0, 300, 117, 0
5977, 193, -10.23, 0.39, 0, 300, 117, 0
5993, 141, -10.23, 0.39, 0, 300, 117, 0
6137, 141, -10.31, 0.47, 0.03, 300, 117, 0
6153, 141, -10.31, 0.47, 0.03, 300, 109, 0
6169, 141, -10.31, 0.47, 0.03, 300, 109, 0
6185, 118, -10.31, 0.47, 0.03, 300, 109, 0
6345, 118, -10.27, 0.47, 0, 300, 109, 0
6361, 118, -10.27, 0.47, 0, 300, 101, 0
6377, 118, -10.27, 0.47, 0, 299, 101, 0
6393, 126, -10.27, 0.47, 0, 299, 101, 0
6537, 126, -10.31, 0.43, 0, 299, 101, 0
6554, 126, -10.31, 0.43, 0, 299, 76, 0
6570, 126, -10.31, 0.43, 0, 300, 76, 0
6586, 155, -10.31, 0.43, 0, 300, 76, 0
6746, 155, -10.31, 0.43, -0.07, 300, 76, 0
6762, 155, -10.31, 0.43, -0.07, 300, 101, 0
6778, 155, -10.31, 0.43, -0.07, 299, 101, 0
6794, 164, -10.31, 0.43, -0.07, 299, 101, 0
6954, 164, -10.31, 0.39, 0.03, 299, 101, 0
6958, 164, -10.31, 0.39, 0.03, 299, 89, 0
6986, 164, -10.31, 0.39, 0.03, 300, 89, 0
6991, 139, -10.31, 0.39, 0.03, 300, 89, 0
7146, 139, -10.31, 0.47, 0, 300, 89, 0
7162, 139, -10.31, 0.47, 0, 300, 74, 0
7178, 139, -10.31, 0.47, 0, 300, 74, 0
7194, 140, -10.31, 0.47, 0, 300, 74, 0
7354, 140, -10.31, 0.43, 0.07, 300, 74, 0
7370, 140, -10.31, 0.43, 0.07, 300, 78, 0
7386, 140, -10.31, 0.43, 0.07, 300, 78, 0
7402, 160, -10.31, 0.43, 0.07, 300, 78, 0
7562, 160, -10.27, 0.31, 0, 300, 78, 0
7568, 160, -10.27, 0.31, 0, 300, 91, 0
7594, 160, -10.27, 0.31, 0, 301, 91, 0
7610, 169, -10.27, 0.31, 0, 301, 91, 0
7754, 169, -10.27, 0.43, 0, 301, 91, 0
7770, 169, -10.27, 0.43, 0, 301, 87, 0
7786, 169, -10.27, 0.43, 0, 301, 87, 0
7803, 158, -10.27, 0.43, 0, 301, 87, 0
7963, 158, -10.31, 0.47, 0.11, 301, 87, 0
7979, 158, -10.31, 0.47, 0.11, 301, 89, 0
7994, 158, -10.31, 0.47, 0.11, 301, 89, 0
8010, 170, -10.31, 0.47, 0.11, 301, 89, 0
8171, 170, -10.23, 0.39, 0.03, 301, 89, 0
8187, 170, -10.23, 0.39, 0.03, 301, 82, 0
8203, 170, -10.23, 0.39, 0.03, 300, 82, 0
8219, 192, -10.23, 0.39, 0.03, 300, 82, 0
8363, 192, -10.31, 0.39, 0, 300, 82, 0
8379, 192, -10.31, 0.39, 0, 300, 73, 0
8395, 192, -10.31, 0.39, 0, 300, 73, 0
8411, 171, -10.31, 0.39, 0, 300, 73, 0
8571, 171, -10.19, 0.39, 0.03, 300, 73, 0
8587, 171, -10.19, 0.39, 0.03, 300, 88, 0
8603, 171, -10.19, 0.39, 0.03, 300, 88, 0
8619, 149, -10.19, 0.39, 0.03, 300, 88, 0
8763, 149, -10.27, 0.43, -0.03, 300, 88, 0
8795, 149, -10.27, 0.43, -0.03, 300, 139, 0
8811, 149, -10.27, 0.43, -0.03, 300, 139, 0
8827, 143, -10.27, 0.43, -0.03, 300, 139, 0
8971, 143, -10.27, 0.35, 0, 300, 139, 0
9003, 143, -10.27, 0.35, 0, 300, 168, 0
9019, 143, -10.27, 0.35, 0, 300, 168, 0
9035, 166, -10.27, 0.35, 0, 300, 168, 0
9179, 166, -10.35, 0.47, 0, 300, 168, 0
9195, 166, -10.35, 0.47, 0, 300, 152, 0
9212, 166, -10.35, 0.47, 0, 300, 152, 0
9228, 167, -10.35, 0.47, 0, 300, 152, 0
9387, 167, -10.39, 0.35, 0.03, 300, 152, 0
9404, 167, -10.39, 0.35, 0.03, 300, 145, 0
9420, 167, -10.39, 0.35, 0.03, 300, 145, 0
9436, 152, -10.39, 0.35, 0.03, 300, 145, 0
9580, 152, -10.27, 0.35, -0.03, 300, 145, 0
9596, 152, -10.27, 0.35, -0.03, 300, 129, 0
9628, 152, -10.27, 0.35, -0.03, 301, 129, 0
9644, 151, -10.27, 0.35, -0.03, 301, 129, 0
9788, 151, -10.27, 0.35, -0.03, 300, 129, 0
9804, 177, -10.27, 0.35, -0.03, 300, 129, 0
9836, 177, -10.39, 0.47, -0.03, 300, 129, 0
9852, 177, -10.39, 0.47, -0.03, 300, 130, 0
9996, 177, -11.21, 0.03, 0.62, 300, 130, 0
10012, 177, -11.21, 0.03, 0.62, 300, 98, 0
10028, 177, -11.21, 0.03, 0.62, 300, 98, 0
10044, 265, -11.21, 0.03, 0.62, 300, 98, 0
10188, 265, -8.94, 0.15, -1.8, 300, 98, 0
10204, 265, -8.94, 0.15, -1.8, 300, 120, 0
10236, 265, -8.94, 0.15, -1.8, 300, 120, 0
10252, 278, -8.94, 0.15, -1.8, 300, 120, 0
10396, 278, -8.59, 0.62, -5.45, 300, 120, 0
10412, 278, -8.59, 0.62, -5.45, 300, 174, 0
10428, 278, -8.59, 0.62, -5.45, 300, 174, 0
10444, 181, -8.59, 0.62, -5.45, 300, 174, 0
10604, 181, -8.59, 0.62, -5.45, 300, 174, 1
10620, 227, -8.59, 0.62, -5.45, 300, 174, 1
10636, 227, -8.11, 0.47, -6.74, 300, 174, 1
10653, 227, -8.11, 0.47, -6.74, 300, 353, 1
10797, 227, -8.11, 0.47, -6.74, 300, 353, 1
10813, 281, -8.11, 0.47, -6.74, 300, 353, 1
10845, 281, -7.49, 0.23, -7.53, 300, 353, 1
10861, 281, -7.49, 0.23, -7.53, 300, 507, 1
11005, 281, -6.7, 0.23, -7.64, 300, 507, 1
11021, 281, -6.7, 0.23, -7.64, 300, 579, 1
11037, 281, -6.7, 0.23, -7.64, 300, 579, 1
11069, 247, -6.7, 0.23, -7.64, 300, 579, 1
11229, 247, -5.8, 0, -9.17, 300, 579, 1
11245, 247, -5.8, 0, -9.17, 301, 579, 1
11261, 159, -5.8, 0, -9.17, 301, 579, 1
11277, 159, -5.8, 0, -9.17, 301, 845, 1
11405, 159, -5.8, 0, -9.17, 301, 845, 1
11421, 184, -5.8, 0, -9.17, 301, 845, 1
11453, 184, -4.66, -0.5, -9.25, 301, 845, 1
11469, 184, -4.66, -0.5, -9.25, 301, 956, 1
11613, 184, -4.66, -0.5, -9.25, 300, 956, 1
11629, 194, -4.66, -0.5, -9.25, 300, 956, 1
11645, 194, -5.49, -0.35, -9.1, 300, 956, 1
11661, 194, -5.49, -0.35, -9.1, 300, 957, 1
11805, 194, -5.49, -0.35, -9.1, 301, 957, 1
11821, 167, -5.49, -0.35, -9.1, 301, 957, 1
11853, 167, -5.25, 0.11, -9.41, 301, 957, 1
11869, 167, -5.25, 0.11, -9.41, 301, 956, 1
12013, 167, -5.25, 0.11, -9.41, 301, 956, 1
12030, 140, -5.25, 0.11, -9.41, 301, 956, 1
12046, 140, -6, 0.11, -9.13, 301, 956, 1
12062, 140, -6, 0.11, -9.13, 301, 957, 1
12206, 140, -6, 0.11, -9.13, 301, 957, 1
12222, 111, -6, 0.11, -9.13, 301, 957, 1
12254, 111, -5.96, -0.07, -8.47, 301, 957, 1
12270, 111, -5.96, -0.07, -8.47, 301, 883, 1
12414, 111, -5.96, -0.07, -8.47, 301, 883, 1
12430, 125, -5.96, -0.07, -8.47, 301, 883, 1
12446, 125, -6.04, -0.03, -8.51, 301, 883, 1
12462, 125, -6.04, -0.03, -8.51, 301, 774, 1
12622, 125, -6.04, -0.03, -8.51, 300, 774, 1
12638, 112, -6.04, -0.03, -8.51, 300, 774, 1
12654, 112, -6.35, -0.03, -8.51, 300, 774, 1
12670, 112, -6.35, -0.03, -8.51, 300, 698, 1
12814, 112, -6.35, -0.03, -8.51, 301, 698, 1
12831, 125, -6.35, -0.03, -8.51, 301, 698, 1
12848, 125, -6.19, 0, -8.47, 301, 698, 1
12878, 125, -6.19, 0, -8.47, 301, 557, 1
13022, 125, -6.19, 0, -8.47, 301, 557, 1
13038, 152, -6.19, 0, -8.47, 301, 557, 1
13054, 152, -6.15, -0.07, -8.66, 301, 557, 1
13070, 152, -6.15, -0.07, -8.66, 301, 515, 1
13214, 152, -6.15, -0.07, -8.66, 301, 515, 1
13230, 195, -6.15, -0.07, -8.66, 301, 515, 1
13262, 195, -6.19, 0, -8.51, 301, 515, 1
13278, 195, -6.19, 0, -8.51, 301, 406, 1
13423, 195, -6.19, 0, -8.51, 300, 406, 1
13438, 204, -6.19, 0, -8.51, 300, 406, 1
13455, 204, -6.15, -0.03, -8.59, 300, 406, 1
13471, 204, -6.15, -0.03, -8.59, 300, 323, 1
13631, 204, -6.15, -0.03, -8.59, 300, 323, 1
13647, 218, -6.15, -0.03, -8.59, 300, 323, 1
13663, 218, -6.15, -0.07, -8.47, 300, 323, 1
13679, 218, -6.15, -0.07, -8.47, 300, 409, 1
13823, 218, -6.15, -0.07, -8.47, 302, 409, 1
13839, 224, -6.15, -0.07, -8.47, 302, 409, 1
13871, 224, -6.11, -0.03, -8.59, 302, 409, 1
13887, 224, -6.11, -0.03, -8.59, 302, 294, 1
14015, 224, -6.11, -0.03, -8.59, 301, 294, 1
14047, 273, -6.11, -0.03, -8.59, 301, 294, 1
14063, 273, -5.92, -0.07, -8.39, 301, 294, 1
14079, 273, -5.92, -0.07, -8.39, 301, 303, 1
14223, 273, -5.92, -0.07, -8.39, 300, 303, 0
14239, 203, -5.92, -0.07, -8.39, 300, 303, 0
14271, 203, -6.27, -0.11, -8.62, 300, 303, 0
14287, 203, -6.27, -0.11, -8.62, 300, 279, 0
14431, 203, -6.27, -0.11, -8.62, 301, 279, 0
14447, 175, -6.27, -0.11, -8.62, 301, 279, 0
14463, 175, -6.19, -0.11, -8.43, 301, 279, 0
14479, 175, -6.19, -0.11, -8.43, 301, 291, 0
14623, 175, -6.19, -0.11, -8.43, 302, 291, 0
14655, 176, -6.19, -0.11, -8.43, 302, 291, 0
14672, 176, -6.27, -0.03, -8.59, 302, 291, 0
14688, 176, -6.27, -0.03, -8.59, 302, 269, 0
14832, 176, -6.27, -0.03, -8.59, 301, 269, 0
14848, 201, -6.27, -0.03, -8.59, 301, 269, 0
14864, 201, -6.31, 0.07, -8.78, 301, 269, 0
14880, 201, -6.31, 0.07, -8.78, 301, 352, 0
15040, 201, -6.31, 0.07, -8.78, 302, 352, 0
15056, 185, -6.31, 0.07, -8.78, 302, 352, 0
15072, 185, -6.19, -0.19, -8.39, 302, 352, 0
15088, 185, -6.19, -0.19, -8.39, 302, 292, 0
15232, 185, -6.19, -0.19, -8.39, 301, 292, 0
15248, 212, -6.19, -0.19, -8.39, 301, 292, 0
15264, 212, -6.43, 0, -8.51, 301, 292, 0
15296, 212, -6.43, 0, -8.51, 301, 252, 0
15440, 212, -6.43, 0, -8.51, 301, 252, 0
15456, 204, -6.43, 0, -8.51, 301, 252, 0
15472, 204, -6.31, -0.19, -8.47, 301, 252, 0
15488, 204, -6.31, -0.19, -8.47, 301, 281, 0
15632, 204, -6.31, -0.19, -8.47, 302, 281, 0
15648, 230, -6.31, -0.19, -8.47, 302, 281, 0
15680, 230, -6.19, -0.11, -8.35, 302, 281, 0
15696, 230, -6.19, -0.11, -8.35, 302, 279, 0
15840, 230, -6.19, -0.11, -8.35, 301, 279, 0
15856, 221, -6.19, -0.11, -8.35, 301, 279, 0
15888, 221, -6.39, -0.11, -8.39, 301, 279, 0
15904, 221, -6.39, -0.11, -8.39, 301, 291, 0
16048, 221, -6.39, -0.11, -8.39, 301, 291, 0
16064, 213, -6.39, -0.11, -8.39, 301, 291, 0
16081, 213, -6.31, -0.11, -8.39, 301, 291, 0
16099, 213, -6.31, -0.11, -8.39, 301, 245, 0
16241, 213, -6.31, -0.11, -8.39, 301, 245, 0
16257, 194, -6.31, -0.11, -8.39, 301, 245, 0
16289, 194, -6.35, 0, -8.43, 301, 245, 0
16305, 194, -6.35, 0, -8.43, 301, 209, 0
16449, 194, -6.35, 0, -8.43, 302, 209, 2
16465, 164, -6.35, 0, -8.43, 302, 209, 2
16481, 164, -6.66, 0, -8.19, 302, 209, 2
16497, 164, -6.66, 0, -8.19, 302, 235, 2
16641, 164, -6.66, 0, -8.19, 302, 235, 2
16657, 198, -6.66, 0, -8.19, 302, 235, 2
16689, 198, -8.39, 0.39, -8.31, 302, 235, 2
16705, 198, -8.39, 0.39, -8.31, 302, 245, 2
16849, 198, -8.39, 0.39, -8.31, 302, 245, 2
16865, 175, -8.39, 0.39, -8.31, 302, 245, 2
16897, 175, -8.74, -1.8, -6.27, 302, 245, 2
16913, 175, -8.74, -1.8, -6.27, 302, 237, 2
17057, 175, -8.74, -1.8, -6.27, 302, 237, 2
17073, 188, -8.74, -1.8, -6.27, 302, 237, 2
17089, 188, -8.35, -3.8, -4.98, 302, 237, 2
17105, 188, -8.35, -3.8, -4.98, 302, 246, 2
17249, 188, -8.35, -3.8, -4.98, 302, 246, 2
17265, 306, -8.35, -3.8, -4.98, 302, 246, 2
17297, 306, -7.92, -5.41, -4.31, 302, 246, 2
17314, 306, -7.92, -5.41, -4.31, 302, 399, 2
17457, 306, -7.92, -5.41, -4.31, 301, 399, 2
17473, 464, -7.92, -5.41, -4.31, 301, 399, 2
17506, 464, -7.06, -6.59, -4, 301, 399, 2
17522, 464, -7.06, -6.59, -4, 301, 955, 2
17650, 464, -7.06, -6.59, -4, 300, 955, 2
17666, 538, -7.06, -6.59, -4, 300, 955, 2
17698, 538, -5.21, -7.72, -4.15, 300, 955, 2
17714, 538, -5.21, -7.72, -4.15, 300, 955, 2
17858, 538, -5.21, -7.72, -4.15, 299, 955, 2
17874, 565, -5.21, -7.72, -4.15, 299, 955, 2
17906, 565, -3.96, -7.96, -4.66, 299, 955, 2
17922, 565, -3.96, -7.96, -4.66, 299, 515, 2
18050, 565, -3.96, -7.96, -4.66, 299, 515, 2
18066, 613, -3.96, -7.96, -4.66, 299, 515, 2
18114, 613, -2.94, -7.68, -5.68, 299, 515, 2
18130, 613, -2.94, -7.68, -5.68, 299, 262, 2
18258, 613, -2.94, -7.68, -5.68, 298, 262, 2
18274, 622, -2.94, -7.68, -5.68, 298, 262, 2
18306, 622, -2.47, -7.53, -6.55, 298, 262, 2
18338, 622, -2.47, -7.53, -6.55, 298, 260, 2
18466, 622, -2.47, -7.53, -6.55, 298, 260, 2
18482, 791, -2.47, -7.53, -6.55, 298, 260, 2
18514, 791, -2.35, -7.45, -6.9, 298, 260, 2
18530, 791, -2.35, -7.45, -6.9, 298, 292, 2
18658, 791, -2.35, -7.45, -6.9, 298, 292, 2
18674, 673, -2.35, -7.45, -6.9, 298, 292, 2
18723, 673, -1.92, -7.25, -6.98, 298, 292, 2
18739, 673, -1.92, -7.25, -6.98, 298, 356, 2
18867, 673, -1.92, -7.25, -6.98, 298, 356, 2
18883, 578, -1.92, -7.25, -6.98, 298, 356, 2
18930, 578, -1.8, -7.17, -6.98, 298, 356, 2
18947, 578, -1.8, -7.17, -6.98, 298, 334, 2
19075, 578, -1.8, -7.17, -6.98, 298, 334, 2
19091, 493, -1.8, -7.17, -6.98, 298, 334, 2
19123, 493, -1.21, -7.06, -7.29, 298, 334, 2
19139, 493, -1.21, -7.06, -7.29, 298, 310, 2
19267, 493, -1.21, -7.06, -7.29, 299, 310, 2
19283, 419, -1.21, -7.06, -7.29, 299, 310, 2
19331, 419, -1.37, -7.1, -7.49, 299, 310, 2
19347, 419, -1.37, -7.1, -7.49, 299, 309, 2
19459, 419, -1.37, -7.1, -7.49, 299, 309, 2
19491, 325, -1.37, -7.1, -7.49, 299, 309, 2
19539, 325, -1.64, -7.1, -7.45, 299, 309, 2
19555, 325, -1.64, -7.1, -7.45, 299, 333, 2
19667, 325, -1.64, -7.1, -7.45, 299, 333, 2
19683, 273, -1.64, -7.1, -7.45, 299, 333, 2
19731, 273, -1.72, -7.1, -7.25, 299, 333, 2
19747, 273, -1.72, -7.1, -7.25, 299, 321, 2
19875, 273, -1.72, -7.1, -7.25, 299, 321, 2
19891, 224, -1.72, -7.1, -7.25, 299, 321, 2
19939, 224, -1.8, -7.02, -7.37, 299, 321, 2
19956, 224, -1.8, -7.02, -7.37, 299, 372, 2
20083, 224, -1.8, -7.02, -7.37, 299, 372, 2
20099, 240, -1.8, -7.02, -7.37, 299, 372, 2
20147, 240, -1.8, -6.98, -7.29, 299, 372, 2
20164, 240, -1.8, -6.98, -7.29, 299, 362, 2
20276, 240, -1.8, -6.98, -7.29, 300, 362, 2
20292, 183, -1.8, -6.98, -7.29, 300, 362, 2
20340, 183, -1.84, -7.06, -7.29, 300, 362, 2
20356, 183, -1.84, -7.06, -7.29, 300, 321, 2
20468, 183, -1.84, -7.06, -7.29, 300, 321, 2
20484, 146, -1.84, -7.06, -7.29, 300, 321, 2
20548, 146, -1.88, -6.98, -7.45, 300, 321, 2
20564, 146, -1.88, -6.98, -7.45, 300, 279, 2
20676, 146, -1.88, -6.98, -7.45, 299, 279, 0
20692, 101, -1.88, -6.98, -7.45, 299, 279, 0
20740, 101, -1.72, -7.06, -7.29, 299, 279, 0
