3155,924,0,0,0,307,596,0
3164,899,0,0,0,307,596,0
3171,899,0,0,0,307,585,0
3203,899,0,0,0,307,585,0
3219,921,0,0,0,307,585,0
3235,921,0,0,0,307,570,0
3251,921,0,0,0,307,570,0
3267,935,0,0,0,307,570,0
3283,935,0,0,0,307,582,0
3299,935,0,0,0,305,582,0
3315,940,0,0,0,305,582,0
3331,940,0,0,0,305,586,0
3363,940,0,0,0,305,586,0
3379,939,0,0,0,305,586,0
3387,939,0,0,0,305,570,0
3411,939,0,0,0,306,570,0
3427,934,0,0,0,306,570,0
3445,934,0,0,0,306,579,0
3462,934,0,0,0,306,579,0
3482,930,0,0,0,306,579,0
3503,930,0,0,0,306,597,0
3529,930,0,0,0,307,597,0
3546,929,0,0,0,307,597,0
3562,929,0,0,0,307,579,0
3575,929,0,0,0,306,579,0
3587,919,0,0,0,306,579,0
3594,919,0,0,0,306,576,0
3619,919,0,0,0,307,576,0
3635,897,0,0,0,307,576,0
3643,897,0,0,0,307,595,0
3667,897,0,0,0,307,595,0
3683,883,0,0,0,307,595,0
3699,883,0,0,0,307,591,0
3715,883,0,0,0,305,591,0
3731,866,0,0,0,305,591,0
3747,866,0,0,0,305,582,0
3779,866,0,0,0,153,582,0
3795,852,0,0,0,153,582,0
3801,852,0,0,0,153,573,0
3827,852,0,0,0,93,573,0
3843,832,0,0,0,93,573,0
3852,832,0,0,0,93,588,0
3875,832,0,0,0,27,588,0
3900,828,0,0,0,27,588,0
3933,828,0,0,0,27,586,0
3948,828,0,0,0,27,586,0
3964,819,0,0,0,27,586,0
3978,819,0,0,0,27,638,0
3991,819,0,0,0,27,638,0
4008,853,0,0,0,27,638,0
4019,853,0,0,0,27,590,0
4035,853,0,0,0,53,590,0
4052,935,0,0,0,53,590,0
4064,935,0,0,0,53,596,0
4084,935,0,0,0,27,596,0
4100,969,0,0,0,27,596,0
4115,969,0,0,0,27,494,0
4147,969,0,0,0,121,494,0
4163,960,0,0,0,121,494,0
4171,960,0,0,0,121,650,0
4196,960,0,0,0,130,650,0
4212,937,0,0,0,130,650,0
4231,937,0,0,0,130,423,0
4247,937,0,0,0,140,423,0
4270,929,0,0,0,140,423,0
4290,929,0,0,0,140,1023,0
4301,929,0,0,0,183,1023,0
4314,909,0,0,0,183,1023,0
4328,909,0,0,0,183,21,0
4340,909,0,0,0,199,21,0
4356,905,0,0,0,199,21,0
4372,905,0,0,0,199,961,0
4404,905,0,0,0,203,961,0
4420,906,0,0,0,203,961,0
4425,906,0,0,0,203,334,0
4452,906,0,0,0,206,334,0
4468,909,0,0,0,206,334,0
4481,909,0,0,0,206,509,0
4500,909,0,0,0,208,509,0
4516,935,0,0,0,208,509,0
4537,935,0,0,0,208,595,0
4564,935,0,0,0,212,595,0
4572,958,0,0,0,212,595,0
4581,958,0,0,0,212,528,0
4612,958,0,0,0,214,528,0
4618,957,0,0,0,214,528,0
4630,957,0,0,0,214,597,0
4660,957,0,0,0,218,597,0
4676,959,0,0,0,218,597,0
4699,959,0,0,0,218,592,0
4713,959,0,0,0,219,592,0
4724,960,0,0,0,219,592,0
4734,960,0,0,0,219,586,0
4772,960,0,0,0,219,586,0
4781,953,0,0,0,219,586,0
4788,953,0,0,0,219,575,0
4820,953,0,0,0,221,575,0
4827,951,0,0,0,221,575,0
4836,951,0,0,0,221,588,0
4868,951,0,0,0,222,588,0
4884,944,0,0,0,222,588,0
4896,944,0,0,0,222,598,0
4916,944,0,0,0,222,598,0
4932,944,0,0,0,222,598,0
4950,944,0,0,0,222,576,0
4969,944,0,0,0,224,576,0
4984,945,0,0,0,224,576,0
4996,945,0,0,0,224,573,0
5028,945,0,0,0,225,573,0
5035,945,0,0,0,225,573,0
5044,945,0,0,0,225,589,0
5076,945,0,0,0,226,589,0
5092,943,0,0,0,226,589,0
5100,943,0,0,0,226,593,0
5124,943,0,0,0,226,593,0
5140,942,0,0,0,226,593,0
5156,942,0,0,0,226,586,0
5172,942,0,0,0,227,586,0
5188,941,0,0,0,227,586,0
5204,941,0,0,0,227,590,0
5236,941,0,0,0,227,590,0
5243,937,0,0,0,227,590,0
5252,937,0,0,0,227,577,0
5284,937,0,0,0,228,577,0
5300,935,0,0,0,228,577,0
5308,935,0,0,0,228,582,0
5333,935,0,0,0,228,582,0
5349,933,0,0,0,228,582,0
5364,933,0,0,0,228,597,0
5380,933,0,0,0,228,597,0
5397,933,0,0,0,228,597,0
5412,933,0,0,0,228,587,0
5444,933,0,0,0,229,587,0
5452,932,0,0,0,229,587,0
5461,932,0,0,0,229,572,0
5493,932,0,0,0,230,572,0
5509,932,0,0,0,230,572,0
5519,932,0,0,0,230,583,0
5541,932,0,0,0,231,583,0
5557,931,0,0,0,231,583,0
5573,931,0,0,0,231,582,0
5605,931,0,0,0,231,582,0
5612,930,0,0,0,231,582,0
5621,930,0,0,0,231,585,4
5653,930,0,0,0,232,585,4
5661,935,0,0,0,232,585,4
5669,935,0,0,0,232,587,4
5701,935,0,0,0,232,587,4
5717,938,0,0,0,232,587,4
5731,938,0,0,0,232,606,4
5749,938,0,0,0,233,606,4
5767,936,0,0,0,233,606,4
5782,936,0,0,0,233,589,4
5797,936,0,0,0,233,589,4
5813,942,0,0,0,233,589,4
5829,942,0,0,0,233,584,4
5861,942,0,0,0,234,584,4
5868,939,0,0,0,234,584,4
5877,939,0,0,0,234,601,4
5909,939,0,0,0,234,601,4
5925,940,0,0,0,234,601,4
5935,940,0,0,0,234,596,4
5957,940,0,0,0,233,596,4
5973,935,0,0,0,233,596,4
5981,935,0,0,0,233,577,4
6005,935,0,0,0,234,577,4
6021,936,0,0,0,234,577,4
6037,936,0,0,0,234,574,4
6069,936,0,0,0,234,574,4
6085,935,0,0,0,234,574,4
6101,935,0,0,0,234,604,4
6117,935,0,0,0,234,604,4
6133,933,0,0,0,234,604,4
6145,933,0,0,0,234,587,4
6165,933,0,0,0,234,587,4
6183,933,0,0,0,234,587,4
6199,933,0,0,0,234,602,4
6217,933,0,0,0,234,602,4
6229,932,0,0,0,234,602,4
6245,932,0,0,0,234,600,4
6277,932,0,0,0,234,600,4
6282,931,0,0,0,234,600,4
6293,931,0,0,0,234,582,4
6325,931,0,0,0,234,582,4
6341,929,0,0,0,234,582,4
6348,929,0,0,0,234,585,4
6373,929,0,0,0,235,585,4
6389,929,0,0,0,235,585,4
6405,929,0,0,0,235,600,4
6421,929,0,0,0,234,600,4
6437,931,0,0,0,234,600,4
6453,931,0,0,0,234,589,4
6485,931,0,0,0,234,589,4
6501,934,0,0,0,234,589,4
6509,934,0,0,0,234,575,4
6534,934,0,0,0,235,575,4
6550,942,0,0,0,235,575,4
6570,942,0,0,0,235,593,4
6586,942,0,0,0,235,593,4
6600,943,0,0,0,235,593,4
6613,943,0,0,0,235,604,4
6629,943,0,0,0,235,604,4
6645,936,0,0,0,235,604,4
6661,936,0,0,0,235,592,4
6693,936,0,0,0,235,592,4
6709,941,0,0,0,235,592,4
6714,941,0,0,0,235,580,4
6742,941,0,0,0,235,580,4
6758,937,0,0,0,235,580,4
6767,937,0,0,0,235,591,4
6790,937,0,0,0,236,591,4
6806,940,0,0,0,236,591,4
6825,940,0,0,0,236,597,4
6845,940,0,0,0,235,597,4
6855,937,0,0,0,235,597,4
6870,937,0,0,0,235,583,4
6902,937,0,0,0,236,583,4
6911,939,0,0,0,236,583,4
6918,939,0,0,0,236,577,4
6950,939,0,0,0,236,577,4
6966,940,0,0,0,236,577,4
6974,940,0,0,0,236,585,4
6998,940,0,0,0,236,585,4
7014,940,0,0,0,236,585,4
7030,940,0,0,0,236,580,4
7046,940,0,0,0,236,580,4
7062,938,0,0,0,236,580,4
7078,938,0,0,0,236,575,4
7110,938,0,0,0,236,575,4
7129,936,0,0,0,236,575,4
7150,936,0,0,0,236,579,4
7170,936,0,0,0,236,579,4
7181,936,0,0,0,236,579,4
7199,936,0,0,0,236,582,4
7218,936,0,0,0,236,582,4
7233,934,0,0,0,236,582,4
7239,934,0,0,0,236,582,4
7254,934,0,0,0,237,582,4
7270,938,0,0,0,237,582,4
7286,938,0,0,0,237,587,4
7318,938,0,0,0,237,587,4
7328,937,0,0,0,237,587,4
7337,937,0,0,0,237,585,4
7366,937,0,0,0,237,585,4
7382,937,0,0,0,237,585,4
7395,937,0,0,0,237,595,4
7414,937,0,0,0,237,595,4
7430,936,0,0,0,237,595,4
7443,936,0,0,0,237,590,4
7462,936,0,0,0,237,590,4
7478,935,0,0,0,237,590,4
7494,935,0,0,0,237,580,4
7526,935,0,0,0,238,580,4
